DATETIME,MARKET,SUBMARKET,VENDOR,QCI,KPI,Value
9/27/2020,Ohio/Western Pennsylvania,Northern OH,N,QCI 8,TRAFFIC,9.48197E+11
9/27/2020,Ohio/Western Pennsylvania,Northern OH,N,QCI 9,TRAFFIC,1.2497E+12
9/27/2020,Ohio/Western Pennsylvania,Southern OH,N,QCI 6+7+8+9,TRAFFIC,3.143E+12
9/27/2020,Ohio/Western Pennsylvania,Southern OH,N,QCI 6,TRAFFIC,63665138495
9/27/2020,Ohio/Western Pennsylvania,Southern OH,N,QCI 7,TRAFFIC,2.74061E+11
9/27/2020,Ohio/Western Pennsylvania,Southern OH,N,QCI 8,TRAFFIC,1.36927E+12
9/27/2020,Ohio/Western Pennsylvania,Southern OH,N,QCI 9,TRAFFIC,1.54061E+12
9/27/2020,Ohio/Western Pennsylvania,Western Pennsylvania,E,QCI 6+7+8+9,TRAFFIC,1.94727E+12
9/27/2020,Ohio/Western Pennsylvania,Western Pennsylvania,E,QCI 6,TRAFFIC,42867892624
9/27/2020,Ohio/Western Pennsylvania,Western Pennsylvania,E,QCI 7,TRAFFIC,1.54994E+11
9/27/2020,Ohio/Western Pennsylvania,Western Pennsylvania,E,QCI 8,TRAFFIC,7.54058E+11
9/27/2020,Ohio/Western Pennsylvania,Western Pennsylvania,E,QCI 9,TRAFFIC,1.0159E+12
9/27/2020,Pacific Northwest,Alaska,E,QCI 6+7+8+9,TRAFFIC,1.0881E+12
9/27/2020,Pacific Northwest,Alaska,E,QCI 6,TRAFFIC,21837165456
9/27/2020,Pacific Northwest,Alaska,E,QCI 7,TRAFFIC,1.11338E+11
9/27/2020,Pacific Northwest,Alaska,E,QCI 8,TRAFFIC,4.75773E+11
9/27/2020,Pacific Northwest,Alaska,E,QCI 9,TRAFFIC,4.88749E+11
9/27/2020,Pacific Northwest,Oregon,N,QCI 6+7+8+9,TRAFFIC,2.09961E+12
9/27/2020,Pacific Northwest,Oregon,N,QCI 6,TRAFFIC,42447423724
9/27/2020,Pacific Northwest,Oregon,N,QCI 7,TRAFFIC,2.04439E+11
9/27/2020,Pacific Northwest,Oregon,N,QCI 8,TRAFFIC,9.2651E+11
9/27/2020,Pacific Northwest,Oregon,N,QCI 9,TRAFFIC,9.26296E+11
9/27/2020,Pacific Northwest,Washington,N,QCI 6+7+8+9,TRAFFIC,3.20026E+12
9/27/2020,Pacific Northwest,Washington,N,QCI 6,TRAFFIC,55746254067
9/27/2020,Pacific Northwest,Washington,N,QCI 7,TRAFFIC,3.13722E+11
9/27/2020,Pacific Northwest,Washington,N,QCI 8,TRAFFIC,1.37637E+12
9/27/2020,Pacific Northwest,Washington,N,QCI 9,TRAFFIC,1.45442E+12
9/27/2020,Puerto Rico,Puerto Rico-Virgin Islands,E,QCI 6+7+8+9,TRAFFIC,3.66959E+12
9/27/2020,Puerto Rico,Puerto Rico-Virgin Islands,E,QCI 6,TRAFFIC,1.82875E+11
9/27/2020,Puerto Rico,Puerto Rico-Virgin Islands,E,QCI 7,TRAFFIC,2.58918E+11
9/27/2020,Puerto Rico,Puerto Rico-Virgin Islands,E,QCI 8,TRAFFIC,1.25242E+12
9/27/2020,Puerto Rico,Puerto Rico-Virgin Islands,E,QCI 9,TRAFFIC,1.98538E+12
9/27/2020,Rocky Mountain Region,Colorado,N,QCI 6+7+8+9,TRAFFIC,2.10355E+12
9/27/2020,Rocky Mountain Region,Colorado,N,QCI 6,TRAFFIC,33129199001
9/27/2020,Rocky Mountain Region,Colorado,N,QCI 7,TRAFFIC,1.72517E+11
9/27/2020,Rocky Mountain Region,Colorado,N,QCI 8,TRAFFIC,9.31489E+11
9/27/2020,Rocky Mountain Region,Colorado,N,QCI 9,TRAFFIC,9.66413E+11
9/27/2020,Rocky Mountain Region,Idaho,N,QCI 6+7+8+9,TRAFFIC,6.57838E+11
9/27/2020,Rocky Mountain Region,Idaho,N,QCI 6,TRAFFIC,11904795989
9/27/2020,Rocky Mountain Region,Idaho,N,QCI 7,TRAFFIC,52290206773
9/27/2020,Rocky Mountain Region,Idaho,N,QCI 8,TRAFFIC,2.63842E+11
9/27/2020,Rocky Mountain Region,Idaho,N,QCI 9,TRAFFIC,3.29801E+11
9/27/2020,Rocky Mountain Region,Montana,N,QCI 6+7+8+9,TRAFFIC,4.01991E+11
9/27/2020,Rocky Mountain Region,Montana,N,QCI 6,TRAFFIC,9543776708
9/27/2020,Rocky Mountain Region,Montana,N,QCI 7,TRAFFIC,33859839767
9/27/2020,Rocky Mountain Region,Montana,N,QCI 8,TRAFFIC,1.8518E+11
9/27/2020,Rocky Mountain Region,Montana,N,QCI 9,TRAFFIC,1.73408E+11
9/27/2020,Rocky Mountain Region,Utah,N,QCI 6+7+8+9,TRAFFIC,1.27408E+12
9/27/2020,Rocky Mountain Region,Utah,N,QCI 6,TRAFFIC,24713897977
9/27/2020,Rocky Mountain Region,Utah,N,QCI 7,TRAFFIC,1.15855E+11
9/27/2020,Rocky Mountain Region,Utah,N,QCI 8,TRAFFIC,5.61784E+11
9/27/2020,Rocky Mountain Region,Utah,N,QCI 9,TRAFFIC,5.71729E+11
9/27/2020,Rocky Mountain Region,Wyoming,N,QCI 6+7+8+9,TRAFFIC,2.09832E+11
9/27/2020,Rocky Mountain Region,Wyoming,N,QCI 6,TRAFFIC,4575147413
9/27/2020,Rocky Mountain Region,Wyoming,N,QCI 7,TRAFFIC,20805790854
9/27/2020,Rocky Mountain Region,Wyoming,N,QCI 8,TRAFFIC,91429789796
9/27/2020,Rocky Mountain Region,Wyoming,N,QCI 9,TRAFFIC,93020847187
9/27/2020,San Diego/Las Vegas,Las Vegas,N,QCI 6+7+8+9,TRAFFIC,1.56196E+12
9/27/2020,San Diego/Las Vegas,Las Vegas,N,QCI 6,TRAFFIC,25039526958
9/27/2020,San Diego/Las Vegas,Las Vegas,N,QCI 7,TRAFFIC,1.34962E+11
9/27/2020,San Diego/Las Vegas,Las Vegas,N,QCI 8,TRAFFIC,6.04985E+11
9/27/2020,San Diego/Las Vegas,Las Vegas,N,QCI 9,TRAFFIC,7.96971E+11
9/27/2020,San Diego/Las Vegas,San Diego,E,QCI 6+7+8+9,TRAFFIC,1.91412E+12
9/27/2020,San Diego/Las Vegas,San Diego,E,QCI 6,TRAFFIC,34598253850
9/27/2020,San Diego/Las Vegas,San Diego,E,QCI 7,TRAFFIC,1.6726E+11
9/27/2020,San Diego/Las Vegas,San Diego,E,QCI 8,TRAFFIC,8.84487E+11
9/27/2020,San Diego/Las Vegas,San Diego,E,QCI 9,TRAFFIC,8.80707E+11
9/27/2020,South Texas,Austin,E,QCI 6+7+8+9,TRAFFIC,3.28412E+12
9/27/2020,South Texas,Austin,E,QCI 6,TRAFFIC,65438330773
9/27/2020,South Texas,Austin,E,QCI 7,TRAFFIC,2.59555E+11
9/27/2020,South Texas,Austin,E,QCI 8,TRAFFIC,1.39779E+12
9/27/2020,South Texas,Austin,E,QCI 9,TRAFFIC,1.62267E+12
9/27/2020,South Texas,Houston,E,QCI 6+7+8+9,TRAFFIC,5.37004E+12
9/27/2020,South Texas,Houston,E,QCI 6,TRAFFIC,1.03767E+11
9/27/2020,South Texas,Houston,E,QCI 7,TRAFFIC,4.2902E+11
9/27/2020,South Texas,Houston,E,QCI 8,TRAFFIC,2.40589E+12
9/27/2020,South Texas,Houston,E,QCI 9,TRAFFIC,2.76086E+12
9/27/2020,South Texas,San Antonio,E,QCI 6+7+8+9,TRAFFIC,4.89161E+12
9/27/2020,South Texas,San Antonio,E,QCI 6,TRAFFIC,97035153491
9/27/2020,South Texas,San Antonio,E,QCI 7,TRAFFIC,3.11635E+11
9/27/2020,South Texas,San Antonio,E,QCI 8,TRAFFIC,1.82654E+12
9/27/2020,South Texas,San Antonio,E,QCI 9,TRAFFIC,2.72178E+12
9/27/2020,Tennessee/Kentucky,Chattanooga,E,QCI 6+7+8+9,TRAFFIC,3.14328E+11
9/27/2020,Tennessee/Kentucky,Chattanooga,E,QCI 6,TRAFFIC,7887482721
9/27/2020,Tennessee/Kentucky,Chattanooga,E,QCI 7,TRAFFIC,24462801069
9/27/2020,Tennessee/Kentucky,Chattanooga,E,QCI 8,TRAFFIC,1.46955E+11
9/27/2020,Tennessee/Kentucky,Chattanooga,E,QCI 9,TRAFFIC,1.60999E+11
9/27/2020,Tennessee/Kentucky,Evansville,E,QCI 6+7+8+9,TRAFFIC,1.61442E+12
9/27/2020,Tennessee/Kentucky,Evansville,E,QCI 6,TRAFFIC,42894438218
9/27/2020,Tennessee/Kentucky,Evansville,E,QCI 7,TRAFFIC,1.52981E+11
9/27/2020,Tennessee/Kentucky,Evansville,E,QCI 8,TRAFFIC,1.04409E+12
9/27/2020,Tennessee/Kentucky,Evansville,E,QCI 9,TRAFFIC,7.5145E+11
9/27/2020,Tennessee/Kentucky,Knoxville,E,QCI 6+7+8+9,TRAFFIC,9.84916E+11
9/27/2020,Tennessee/Kentucky,Knoxville,E,QCI 6,TRAFFIC,41041270952
9/27/2020,Tennessee/Kentucky,Knoxville,E,QCI 7,TRAFFIC,76707162579
9/27/2020,Tennessee/Kentucky,Knoxville,E,QCI 8,TRAFFIC,5.28554E+11
9/27/2020,Tennessee/Kentucky,Knoxville,E,QCI 9,TRAFFIC,4.80675E+11
9/27/2020,Tennessee/Kentucky,Lexington,E,QCI 6+7+8+9,TRAFFIC,1.26958E+12
9/27/2020,Tennessee/Kentucky,Lexington,E,QCI 6,TRAFFIC,30054387084
9/27/2020,Tennessee/Kentucky,Lexington,E,QCI 7,TRAFFIC,1.09924E+11
9/27/2020,Tennessee/Kentucky,Lexington,E,QCI 8,TRAFFIC,7.28917E+11
9/27/2020,Tennessee/Kentucky,Lexington,E,QCI 9,TRAFFIC,5.89318E+11
9/27/2020,Tennessee/Kentucky,Louisville,E,QCI 6+7+8+9,TRAFFIC,1.0273E+12
9/27/2020,Tennessee/Kentucky,Louisville,E,QCI 6,TRAFFIC,31458337907
9/27/2020,Tennessee/Kentucky,Louisville,E,QCI 7,TRAFFIC,95660106585
9/27/2020,Tennessee/Kentucky,Louisville,E,QCI 8,TRAFFIC,5.24097E+11
9/27/2020,Tennessee/Kentucky,Louisville,E,QCI 9,TRAFFIC,4.90081E+11
9/27/2020,Tennessee/Kentucky,Memphis,E,QCI 6+7+8+9,TRAFFIC,2.21101E+12
9/27/2020,Tennessee/Kentucky,Memphis,E,QCI 6,TRAFFIC,42246940310
9/27/2020,Tennessee/Kentucky,Memphis,E,QCI 7,TRAFFIC,1.64205E+11
9/27/2020,Tennessee/Kentucky,Memphis,E,QCI 8,TRAFFIC,1.01107E+12
9/27/2020,Tennessee/Kentucky,Memphis,E,QCI 9,TRAFFIC,1.21285E+12
9/27/2020,Tennessee/Kentucky,Nashville,E,QCI 6+7+8+9,TRAFFIC,1.92438E+12
9/27/2020,Tennessee/Kentucky,Nashville,E,QCI 6,TRAFFIC,42435490851
9/27/2020,Tennessee/Kentucky,Nashville,E,QCI 7,TRAFFIC,1.56121E+11
9/27/2020,Tennessee/Kentucky,Nashville,E,QCI 8,TRAFFIC,9.09454E+11
9/27/2020,Tennessee/Kentucky,Nashville,E,QCI 9,TRAFFIC,1.02377E+12
9/27/2020,VA/WV/NC,Asheville,E,QCI 6+7+8+9,TRAFFIC,2.27723E+11
9/27/2020,VA/WV/NC,Asheville,E,QCI 6,TRAFFIC,6105695235
9/27/2020,VA/WV/NC,Asheville,E,QCI 7,TRAFFIC,17596593777
9/27/2020,VA/WV/NC,Asheville,E,QCI 8,TRAFFIC,1.11682E+11
9/27/2020,VA/WV/NC,Asheville,E,QCI 9,TRAFFIC,1.05664E+11
9/27/2020,VA/WV/NC,Charlotte,E,QCI 6+7+8+9,TRAFFIC,1.3602E+12
9/27/2020,VA/WV/NC,Charlotte,E,QCI 6,TRAFFIC,30423303711
9/27/2020,VA/WV/NC,Charlotte,E,QCI 7,TRAFFIC,1.23231E+11
9/27/2020,VA/WV/NC,Charlotte,E,QCI 8,TRAFFIC,5.58422E+11
9/27/2020,VA/WV/NC,Charlotte,E,QCI 9,TRAFFIC,6.99767E+11
9/27/2020,VA/WV/NC,Greensboro,E,QCI 6+7+8+9,TRAFFIC,7.36152E+11
9/27/2020,VA/WV/NC,Greensboro,E,QCI 6,TRAFFIC,16658663884
9/27/2020,VA/WV/NC,Greensboro,E,QCI 7,TRAFFIC,58008442961
9/27/2020,VA/WV/NC,Greensboro,E,QCI 8,TRAFFIC,2.83018E+11
9/27/2020,VA/WV/NC,Greensboro,E,QCI 9,TRAFFIC,3.95206E+11
9/27/2020,VA/WV/NC,Raleigh,E,QCI 6+7+8+9,TRAFFIC,2.14724E+12
9/27/2020,VA/WV/NC,Raleigh,E,QCI 6,TRAFFIC,56679742574
9/27/2020,VA/WV/NC,Raleigh,E,QCI 7,TRAFFIC,1.78415E+11
9/27/2020,VA/WV/NC,Raleigh,E,QCI 8,TRAFFIC,8.39644E+11
9/27/2020,VA/WV/NC,Raleigh,E,QCI 9,TRAFFIC,1.13227E+12
9/27/2020,VA/WV/NC,Virginia,E,QCI 6+7+8+9,TRAFFIC,2.00075E+12
9/27/2020,VA/WV/NC,Virginia,E,QCI 6,TRAFFIC,53702602809
9/27/2020,VA/WV/NC,Virginia,E,QCI 7,TRAFFIC,1.82097E+11
9/27/2020,VA/WV/NC,Virginia,E,QCI 8,TRAFFIC,7.45482E+11
9/27/2020,VA/WV/NC,Virginia,E,QCI 9,TRAFFIC,1.03445E+12
9/27/2020,VA/WV/NC,West Virginia,E,QCI 6+7+8+9,TRAFFIC,9.81461E+11
9/27/2020,VA/WV/NC,West Virginia,E,QCI 6,TRAFFIC,33082966998
9/27/2020,VA/WV/NC,West Virginia,E,QCI 7,TRAFFIC,92476152625
9/27/2020,VA/WV/NC,West Virginia,E,QCI 8,TRAFFIC,4.21208E+11
9/27/2020,VA/WV/NC,West Virginia,E,QCI 9,TRAFFIC,4.47083E+11
9/27/2020,Washington DC-Baltimore,Maryland,N,QCI 6+7+8+9,TRAFFIC,2.97088E+12
9/27/2020,Washington DC-Baltimore,Maryland,N,QCI 6,TRAFFIC,90233991746
9/27/2020,Washington DC-Baltimore,Maryland,N,QCI 7,TRAFFIC,2.5844E+11
9/27/2020,Washington DC-Baltimore,Maryland,N,QCI 8,TRAFFIC,1.17351E+12
9/27/2020,Washington DC-Baltimore,Maryland,N,QCI 9,TRAFFIC,1.4487E+12
9/27/2020,Washington DC-Baltimore,Washington DC,N,QCI 6+7+8+9,TRAFFIC,2.28939E+12
9/27/2020,Washington DC-Baltimore,Washington DC,N,QCI 6,TRAFFIC,65773966746
9/27/2020,Washington DC-Baltimore,Washington DC,N,QCI 7,TRAFFIC,2.1546E+11
9/27/2020,Washington DC-Baltimore,Washington DC,N,QCI 8,TRAFFIC,9.28922E+11
9/27/2020,Washington DC-Baltimore,Washington DC,N,QCI 9,TRAFFIC,1.07923E+12
9/28/2020,Arizona/New Mexico,Arizona,N,QCI 6+7+8+9,TRAFFIC,3.01998E+12
9/28/2020,Arizona/New Mexico,Arizona,N,QCI 6,TRAFFIC,47372245529
9/28/2020,Arizona/New Mexico,Arizona,N,QCI 7,TRAFFIC,2.252E+11
9/28/2020,Arizona/New Mexico,Arizona,N,QCI 8,TRAFFIC,1.09524E+12
9/28/2020,Arizona/New Mexico,Arizona,N,QCI 9,TRAFFIC,1.65217E+12
9/28/2020,Arizona/New Mexico,New Mexico,N,QCI 6+7+8+9,TRAFFIC,9.27756E+11
9/28/2020,Arizona/New Mexico,New Mexico,N,QCI 6,TRAFFIC,22724581427
9/28/2020,Arizona/New Mexico,New Mexico,N,QCI 7,TRAFFIC,71796993986
9/28/2020,Arizona/New Mexico,New Mexico,N,QCI 8,TRAFFIC,3.51269E+11
9/28/2020,Arizona/New Mexico,New Mexico,N,QCI 9,TRAFFIC,4.82446E+11
9/28/2020,Arkansas/Oklahoma,Arkansas,E,QCI 6+7+8+9,TRAFFIC,4.0552E+12
9/28/2020,Arkansas/Oklahoma,Arkansas,E,QCI 6,TRAFFIC,86349774143
9/28/2020,Arkansas/Oklahoma,Arkansas,E,QCI 7,TRAFFIC,3.47523E+11
9/28/2020,Arkansas/Oklahoma,Arkansas,E,QCI 8,TRAFFIC,1.82353E+12
9/28/2020,Arkansas/Oklahoma,Arkansas,E,QCI 9,TRAFFIC,1.99626E+12
9/28/2020,Arkansas/Oklahoma,Oklahoma City,E,QCI 6+7+8+9,TRAFFIC,3.00658E+12
9/28/2020,Arkansas/Oklahoma,Oklahoma City,E,QCI 6,TRAFFIC,66340033117
9/28/2020,Arkansas/Oklahoma,Oklahoma City,E,QCI 7,TRAFFIC,2.59504E+11
9/28/2020,Arkansas/Oklahoma,Oklahoma City,E,QCI 8,TRAFFIC,1.27742E+12
9/28/2020,Arkansas/Oklahoma,Oklahoma City,E,QCI 9,TRAFFIC,1.41202E+12
9/28/2020,Arkansas/Oklahoma,Tulsa OK,E,QCI 6+7+8+9,TRAFFIC,1.84781E+12
9/28/2020,Arkansas/Oklahoma,Tulsa OK,E,QCI 6,TRAFFIC,40226439886
9/28/2020,Arkansas/Oklahoma,Tulsa OK,E,QCI 7,TRAFFIC,1.57339E+11
9/28/2020,Arkansas/Oklahoma,Tulsa OK,E,QCI 8,TRAFFIC,7.7034E+11
9/28/2020,Arkansas/Oklahoma,Tulsa OK,E,QCI 9,TRAFFIC,8.94509E+11
9/28/2020,E. PA/S. NJ/DE,Harly,N,QCI 6+7+8+9,TRAFFIC,2.35902E+12
9/28/2020,E. PA/S. NJ/DE,Harly,N,QCI 6,TRAFFIC,51194100617
9/28/2020,E. PA/S. NJ/DE,Harly,N,QCI 7,TRAFFIC,2.18057E+11
9/28/2020,E. PA/S. NJ/DE,Harly,N,QCI 8,TRAFFIC,9.63494E+11
9/28/2020,E. PA/S. NJ/DE,Harly,N,QCI 9,TRAFFIC,1.12628E+12
9/28/2020,E. PA/S. NJ/DE,Philadelphia,N,QCI 6+7+8+9,TRAFFIC,3.15557E+12
9/28/2020,E. PA/S. NJ/DE,Philadelphia,N,QCI 6,TRAFFIC,76337401990
9/28/2020,E. PA/S. NJ/DE,Philadelphia,N,QCI 7,TRAFFIC,3.04945E+11
9/28/2020,E. PA/S. NJ/DE,Philadelphia,N,QCI 8,TRAFFIC,1.19117E+12
9/28/2020,E. PA/S. NJ/DE,Philadelphia,N,QCI 9,TRAFFIC,1.58312E+12
9/28/2020,Florida,Gainesville,E,QCI 6+7+8+9,TRAFFIC,2.5263E+11
9/28/2020,Florida,Gainesville,E,QCI 6,TRAFFIC,8350737821
9/28/2020,Florida,Gainesville,E,QCI 7,TRAFFIC,19221645887
9/28/2020,Florida,Gainesville,E,QCI 8,TRAFFIC,1.42715E+11
9/28/2020,Florida,Gainesville,E,QCI 9,TRAFFIC,1.3078E+11
9/28/2020,Florida,Jacksonville,E,QCI 6+7+8+9,TRAFFIC,1.02501E+12
9/28/2020,Florida,Jacksonville,E,QCI 6,TRAFFIC,18902834447
9/28/2020,Florida,Jacksonville,E,QCI 7,TRAFFIC,88144056494
9/28/2020,Florida,Jacksonville,E,QCI 8,TRAFFIC,4.43171E+11
9/28/2020,Florida,Jacksonville,E,QCI 9,TRAFFIC,4.95841E+11
9/28/2020,Florida,Ocala,E,QCI 6+7+8+9,TRAFFIC,1.4253E+11
9/28/2020,Florida,Ocala,E,QCI 6,TRAFFIC,3176063330
9/28/2020,Florida,Ocala,E,QCI 7,TRAFFIC,8706672660
9/28/2020,Florida,Ocala,E,QCI 8,TRAFFIC,59791894533
9/28/2020,Florida,Ocala,E,QCI 9,TRAFFIC,74558363083
9/28/2020,Florida,Orlando,E,QCI 6+7+8+9,TRAFFIC,1.99027E+12
9/28/2020,Florida,Orlando,E,QCI 6,TRAFFIC,54234204361
9/28/2020,Florida,Orlando,E,QCI 7,TRAFFIC,1.69635E+11
9/28/2020,Florida,Orlando,E,QCI 8,TRAFFIC,8.41277E+11
9/28/2020,Florida,Orlando,E,QCI 9,TRAFFIC,9.3339E+11
9/28/2020,Florida,South Florida,E,QCI 6+7+8+9,TRAFFIC,3.32312E+12
9/28/2020,Florida,South Florida,E,QCI 6,TRAFFIC,88034358488
9/28/2020,Florida,South Florida,E,QCI 7,TRAFFIC,3.11847E+11
9/28/2020,Florida,South Florida,E,QCI 8,TRAFFIC,1.37684E+12
9/28/2020,Florida,South Florida,E,QCI 9,TRAFFIC,1.55204E+12
9/28/2020,Florida,Southwest Florida,E,QCI 6+7+8+9,TRAFFIC,8.29908E+11
9/28/2020,Florida,Southwest Florida,E,QCI 6,TRAFFIC,17252756880
9/28/2020,Florida,Southwest Florida,E,QCI 7,TRAFFIC,58580400199
9/28/2020,Florida,Southwest Florida,E,QCI 8,TRAFFIC,3.33842E+11
9/28/2020,Florida,Southwest Florida,E,QCI 9,TRAFFIC,4.23428E+11
9/28/2020,Florida,Tallahassee,E,QCI 6+7+8+9,TRAFFIC,5.63589E+11
9/28/2020,Florida,Tallahassee,E,QCI 6,TRAFFIC,24605678846
9/28/2020,Florida,Tallahassee,E,QCI 7,TRAFFIC,34105327861
9/28/2020,Florida,Tallahassee,E,QCI 8,TRAFFIC,2.28564E+11
9/28/2020,Florida,Tallahassee,E,QCI 9,TRAFFIC,3.20659E+11
9/28/2020,Florida,Tampa,E,QCI 6+7+8+9,TRAFFIC,1.25406E+12
9/28/2020,Florida,Tampa,E,QCI 6,TRAFFIC,25298975799
9/28/2020,Florida,Tampa,E,QCI 7,TRAFFIC,1.03037E+11
9/28/2020,Florida,Tampa,E,QCI 8,TRAFFIC,5.07635E+11
9/28/2020,Florida,Tampa,E,QCI 9,TRAFFIC,6.20889E+11
9/28/2020,Georgia/South Carolina,Coastal Georgia,E,QCI 6+7+8+9,TRAFFIC,1.02049E+12
9/28/2020,Georgia/South Carolina,Coastal Georgia,E,QCI 6,TRAFFIC,31933433616
9/28/2020,Georgia/South Carolina,Coastal Georgia,E,QCI 7,TRAFFIC,68417969046
9/28/2020,Georgia/South Carolina,Coastal Georgia,E,QCI 8,TRAFFIC,4.71882E+11
9/28/2020,Georgia/South Carolina,Coastal Georgia,E,QCI 9,TRAFFIC,5.38937E+11
9/28/2020,Georgia/South Carolina,Columbia,E,QCI 6+7+8+9,TRAFFIC,1.19576E+12
9/28/2020,Georgia/South Carolina,Columbia,E,QCI 6,TRAFFIC,44409108186
9/28/2020,Georgia/South Carolina,Columbia,E,QCI 7,TRAFFIC,92374072325
9/28/2020,Georgia/South Carolina,Columbia,E,QCI 8,TRAFFIC,5.62755E+11
9/28/2020,Georgia/South Carolina,Columbia,E,QCI 9,TRAFFIC,5.81984E+11
9/28/2020,Georgia/South Carolina,Greenville,E,QCI 6+7+8+9,TRAFFIC,9.39072E+11
9/28/2020,Georgia/South Carolina,Greenville,E,QCI 6,TRAFFIC,37108873045
9/28/2020,Georgia/South Carolina,Greenville,E,QCI 7,TRAFFIC,65912664966
9/28/2020,Georgia/South Carolina,Greenville,E,QCI 8,TRAFFIC,4.30916E+11
9/28/2020,Georgia/South Carolina,Greenville,E,QCI 9,TRAFFIC,4.81364E+11
9/28/2020,Georgia/South Carolina,North Georgia,E,QCI 6+7+8+9,TRAFFIC,4.23465E+12
9/28/2020,Georgia/South Carolina,North Georgia,E,QCI 6,TRAFFIC,1.03677E+11
9/28/2020,Georgia/South Carolina,North Georgia,E,QCI 7,TRAFFIC,3.74248E+11
9/28/2020,Georgia/South Carolina,North Georgia,E,QCI 8,TRAFFIC,1.89172E+12
9/28/2020,Georgia/South Carolina,North Georgia,E,QCI 9,TRAFFIC,2.05383E+12
9/28/2020,Georgia/South Carolina,South Georgia,E,QCI 6+7+8+9,TRAFFIC,8.73482E+11
9/28/2020,Georgia/South Carolina,South Georgia,E,QCI 6,TRAFFIC,30582825705
9/28/2020,Georgia/South Carolina,South Georgia,E,QCI 7,TRAFFIC,48936566421
9/28/2020,Georgia/South Carolina,South Georgia,E,QCI 8,TRAFFIC,5.10754E+11
9/28/2020,Georgia/South Carolina,South Georgia,E,QCI 9,TRAFFIC,4.78662E+11
9/28/2020,Greater Midwest,Kansas City KS,N,QCI 6+7+8+9,TRAFFIC,3.51431E+12
9/28/2020,Greater Midwest,Kansas City KS,N,QCI 6,TRAFFIC,84420457059
9/28/2020,Greater Midwest,Kansas City KS,N,QCI 7,TRAFFIC,2.74403E+11
9/28/2020,Greater Midwest,Kansas City KS,N,QCI 8,TRAFFIC,1.4476E+12
9/28/2020,Greater Midwest,Kansas City KS,N,QCI 9,TRAFFIC,1.78496E+12
9/28/2020,Greater Midwest,St. Louis MO,N,QCI 6+7+8+9,TRAFFIC,3.78377E+12
9/28/2020,Greater Midwest,St. Louis MO,N,QCI 6,TRAFFIC,90080697845
9/28/2020,Greater Midwest,St. Louis MO,N,QCI 7,TRAFFIC,3.28921E+11
9/28/2020,Greater Midwest,St. Louis MO,N,QCI 8,TRAFFIC,1.58237E+12
9/28/2020,Greater Midwest,St. Louis MO,N,QCI 9,TRAFFIC,1.79181E+12
9/28/2020,Gulf States,Baton Rouge,E,QCI 6+7+8+9,TRAFFIC,1.26236E+12
9/28/2020,Gulf States,Baton Rouge,E,QCI 6,TRAFFIC,31210368496
9/28/2020,Gulf States,Baton Rouge,E,QCI 7,TRAFFIC,1.24003E+11
9/28/2020,Gulf States,Baton Rouge,E,QCI 8,TRAFFIC,5.21909E+11
9/28/2020,Gulf States,Baton Rouge,E,QCI 9,TRAFFIC,6.23393E+11
9/28/2020,Gulf States,Birmingham,E,QCI 6+7+8+9,TRAFFIC,1.97094E+12
9/28/2020,Gulf States,Birmingham,E,QCI 6,TRAFFIC,74590367033
9/28/2020,Gulf States,Birmingham,E,QCI 7,TRAFFIC,1.35901E+11
9/28/2020,Gulf States,Birmingham,E,QCI 8,TRAFFIC,8.7229E+11
9/28/2020,Gulf States,Birmingham,E,QCI 9,TRAFFIC,1.06345E+12
9/28/2020,Gulf States,Huntsville,E,QCI 6+7+8+9,TRAFFIC,7.84562E+11
9/28/2020,Gulf States,Huntsville,E,QCI 6,TRAFFIC,25465811250
9/28/2020,Gulf States,Huntsville,E,QCI 7,TRAFFIC,53173451695
9/28/2020,Gulf States,Huntsville,E,QCI 8,TRAFFIC,3.37558E+11
9/28/2020,Gulf States,Huntsville,E,QCI 9,TRAFFIC,4.26054E+11
9/28/2020,Gulf States,Jackson MS,E,QCI 6+7+8+9,TRAFFIC,3.00566E+12
9/28/2020,Gulf States,Jackson MS,E,QCI 6,TRAFFIC,1.03982E+11
9/28/2020,Gulf States,Jackson MS,E,QCI 7,TRAFFIC,2.25892E+11
9/28/2020,Gulf States,Jackson MS,E,QCI 8,TRAFFIC,1.86229E+12
9/28/2020,Gulf States,Jackson MS,E,QCI 9,TRAFFIC,1.55333E+12
9/28/2020,Gulf States,Lafayette,E,QCI 6+7+8+9,TRAFFIC,2.45328E+12
9/28/2020,Gulf States,Lafayette,E,QCI 6,TRAFFIC,1.40955E+11
9/28/2020,Gulf States,Lafayette,E,QCI 7,TRAFFIC,2.77086E+11
9/28/2020,Gulf States,Lafayette,E,QCI 8,TRAFFIC,9.68632E+11
9/28/2020,Gulf States,Lafayette,E,QCI 9,TRAFFIC,1.10788E+12
9/28/2020,Gulf States,Mobile,E,QCI 6+7+8+9,TRAFFIC,1.34716E+12
9/28/2020,Gulf States,Mobile,E,QCI 6,TRAFFIC,38939440722
9/28/2020,Gulf States,Mobile,E,QCI 7,TRAFFIC,1.01647E+11
9/28/2020,Gulf States,Mobile,E,QCI 8,TRAFFIC,6.20404E+11
9/28/2020,Gulf States,Mobile,E,QCI 9,TRAFFIC,6.33383E+11
9/28/2020,Gulf States,Montgomery,E,QCI 6+7+8+9,TRAFFIC,5.74568E+11
